"loan_amnt","term","int_rate","emp_length","home_ownership","annual_inc","purpose","addr_state","dti","delinq_2yrs","revol_util","total_acc","bad_loan","longest_credit_length","verification_status"
15000,"36 months",13.49,4,"MORTGAGE",120000.0,"debt_consolidation","TX",0.66,0,0.8,16,0,15,"verified"
7500,"36 months",7.51,1,"OWN",90000.0,"credit_card","NY",13.370000000000001,0,33.9,32,0,37,"not verified"
6000,"36 months",7.9,2,"RENT",27040.0,"wedding","VA",14.56,0,49.2,8,0,18,"verified"
10000,"36 months",7.9,1,"OWN",35000.0,"debt_consolidation","FL",23.11,0,44.7,37,0,14,"not verified"
15000,"60 months",20.89,5,"RENT",92000.0,"debt_consolidation","CT",22.34,0,90.30000000000001,14,1,9,"verified"
1500,"36 months",16.77,10,"RENT",60000.0,"other","NJ",12.98,0,94.5,18,0,26,"verified"
20000,"60 months",22.06,5,"MORTGAGE",79864.0,"debt_consolidation","VA",11.14,0,91.1,27,1,14,"verified"
21000,"60 months",11.71,10,"MORTGAGE",65000.0,"debt_consolidation","WI",18.330000000000002,0,56.300000000000004,32,0,20,"verified"
12000,"36 months",11.71,10,"OWN",40008.0,"debt_consolidation","OH",16.37,0,60.400000000000006,14,0,24,"not verified"
30000,"60 months",14.27,1,"MORTGAGE",93000.0,"debt_consolidation","KY",18.650000000000002,0,41.300000000000004,32,0,21,"verified"
12000,"36 months",16.29,10,"MORTGAGE",62208.0,"debt_consolidation","WI",19.1,4,91.0,29,0,19,"verified"
5000,"36 months",6.03,2,"OWN",60000.0,"debt_consolidation","GA",16.76,0,26.5,27,0,20,"not verified"
30000,"36 months",10.65,10,"RENT",97000.0,"house","MI",22.740000000000002,0,21.1,26,1,12,"verified"
11250,"36 months",14.27,2,"RENT",40000.0,"debt_consolidation","NY",19.92,0,66.5,24,0,9,"not verified"
12000,"36 months",7.9,,"MORTGAGE",60000.0,"other","TX",2.8000000000000003,0,58.900000000000006,17,0,8,"verified"
7800,"36 months",12.69,0,"RENT",45000.0,"debt_consolidation","NY",9.39,0,66.8,12,0,4,"verified"
30000,"60 months",12.42,6,"RENT",81996.0,"debt_consolidation","CA",18.56,0,20.400000000000002,17,0,8,"verified"
17000,"36 months",8.9,5,"MORTGAGE",60000.0,"credit_card","FL",19.66,0,17.6,13,0,9,"verified"
14000,"36 months",6.03,10,"MORTGAGE",94800.0,"credit_card","CA",22.91,0,18.3,39,0,39,"verified"
2500,"36 months",8.9,2,"RENT",35000.0,"debt_consolidation","MI",11.01,0,25.6,14,0,5,"verified"
24000,"60 months",11.71,6,"RENT",95000.0,"debt_consolidation","NY",9.06,0,20.6,22,0,10,"verified"
9000,"36 months",7.51,1,"MORTGAGE",55000.0,"debt_consolidation","AL",16.14,0,27.3,45,0,11,"verified"
17050,"60 months",10.65,4,"RENT",30660.0,"debt_consolidation","AZ",25.44,0,59.900000000000006,13,1,11,"verified"
1925,"36 months",6.03,3,"OWN",30000.0,"debt_consolidation","CO",13.32,0,25.5,18,0,23,"not verified"
1000,"36 months",7.9,3,"RENT",40000.0,"other","SC",17.01,0,31.5,13,0,5,"not verified"
4200,"36 months",11.71,6,"MORTGAGE",107004.0,"other","CT",10.03,1,91.80000000000001,15,0,12,"not verified"
12850,"60 months",22.740000000000002,3,"RENT",60000.0,"other","CA",1.36,0,15.200000000000001,17,1,11,"verified"
4800,"36 months",7.51,2,"MORTGAGE",36000.0,"credit_card","CO",28.87,0,63.1,21,0,15,"not verified"
4200,"36 months",9.91,3,"RENT",30000.0,"car","NV",9.86,1,1.8,32,0,10,"verified"
5000,"36 months",6.03,10,"MORTGAGE",148350.0,"medical","UT",20.43,0,47.5,48,0,25,"verified"
16000,"36 months",14.65,7,"MORTGAGE",56033.0,"credit_card","NJ",22.57,0,49.300000000000004,41,0,18,"verified"
19850,"36 months",9.91,10,"RENT",53313.0,"debt_consolidation","CA",9.66,0,56.7,10,0,15,"verified"
15000,"60 months",11.71,6,"MORTGAGE",45000.0,"major_purchase","WV",20.8,0,89.60000000000001,18,0,11,"verified"
8000,"36 months",12.69,7,"RENT",160000.0,"other","IL",10.03,0,86.2,32,0,16,"verified"
15000,"36 months",7.9,7,"MORTGAGE",60000.0,"debt_consolidation","CA",7.68,0,62.800000000000004,8,0,6,"verified"
3000,"36 months",13.49,1,"RENT",30000.0,"credit_card","NY",14.73,0,68.5,16,0,4,"verified"
4000,"36 months",12.69,2,"RENT",115000.0,"major_purchase","CA",1.34,0,25.700000000000003,11,0,4,"verified"
34000,"60 months",12.42,4,"OWN",85800.0,"debt_consolidation","NC",11.540000000000001,0,44.900000000000006,31,1,19,"verified"
20000,"60 months",19.91,10,"RENT",175000.0,"credit_card","CA",14.02,1,66.3,36,0,15,"verified"
28000,"36 months",7.9,10,"MORTGAGE",320000.0,"home_improvement","CA",14.5,0,38.800000000000004,43,0,29,"verified"
12000,"60 months",14.27,,"MORTGAGE",80000.0,"debt_consolidation","CA",5.2,0,5.2,51,0,43,"not verified"
8000,"36 months",18.64,10,"MORTGAGE",114000.0,"debt_consolidation","CA",11.36,0,46.900000000000006,57,0,20,"not verified"
10000,"36 months",14.65,4,"RENT",43000.0,"wedding","IL",8.620000000000001,0,38.800000000000004,24,0,8,"verified"
16000,"60 months",11.71,2,"RENT",48000.0,"credit_card","WI",14.3,0,79.60000000000001,17,0,13,"verified"
17000,"36 months",6.03,10,"MORTGAGE",110000.0,"debt_consolidation","MA",9.47,0,16.7,23,0,16,"verified"
5000,"36 months",15.27,10,"MORTGAGE",54000.0,"home_improvement","LA",14.71,0,79.5,17,1,15,"verified"
2000,"36 months",15.27,4,"RENT",62000.0,"debt_consolidation","NJ",0.87,0,42.7,11,0,10,"verified"
10000,"36 months",6.03,,"OWN",50000.0,"debt_consolidation","MI",13.18,0,10.8,23,0,43,"verified"
4500,"36 months",9.91,4,"RENT",39000.0,"debt_consolidation","NJ",11.09,0,45.0,19,0,8,"not verified"
4100,"36 months",17.580000000000002,1,"RENT",44000.0,"vacation","CO",12.86,0,99.80000000000001,16,0,10,"verified"
4200,"36 months",13.49,5,"MORTGAGE",43200.0,"other","PA",15.5,0,52.2,11,0,25,"not verified"
12000,"36 months",9.91,5,"RENT",58000.0,"debt_consolidation","CO",6.41,0,5.6000000000000005,12,0,19,"not verified"
18000,"60 months",18.25,10,"MORTGAGE",78000.0,"credit_card","WV",14.600000000000001,1,83.30000000000001,29,0,11,"verified"
35000,"60 months",22.06,10,"RENT",120000.0,"debt_consolidation","PA",16.82,0,81.10000000000001,34,1,26,"verified"
10000,"36 months",16.29,10,"MORTGAGE",53000.0,"debt_consolidation","TX",15.58,1,61.300000000000004,15,0,7,"verified"
3000,"36 months",6.03,2,"RENT",30000.0,"other","CA",15.72,0,33.1,9,0,18,"not verified"
4425,"36 months",8.9,0,"RENT",60000.0,"debt_consolidation","WA",2.94,0,62.800000000000004,13,0,6,"verified"
28000,"36 months",7.51,8,"MORTGAGE",180000.0,"home_improvement","PA",8.52,0,24.8,37,0,29,"verified"
35000,"60 months",13.49,10,"OWN",95000.0,"home_improvement","MN",0.64,0,1.8,20,0,17,"verified"
12000,"36 months",6.62,10,"MORTGAGE",53000.0,"debt_consolidation","NC",22.75,0,38.400000000000006,45,1,12,"verified"
4800,"36 months",14.65,8,"MORTGAGE",46525.0,"debt_consolidation","NV",13.49,0,43.900000000000006,19,1,5,"not verified"
2400,"36 months",8.9,5,"RENT",82500.0,"other","CA",13.56,0,57.300000000000004,12,0,21,"verified"
31300,"36 months",11.71,5,"MORTGAGE",58000.0,"small_business","DE",18.580000000000002,0,18.400000000000002,18,0,12,"verified"
32250,"60 months",19.42,3,"MORTGAGE",64480.0,"debt_consolidation","GA",20.990000000000002,1,72.5,30,0,14,"verified"
3000,"36 months",8.9,10,"RENT",62000.0,"credit_card","VA",16.05,0,36.1,17,0,18,"not verified"
4000,"36 months",7.9,9,"MORTGAGE",39000.0,"debt_consolidation","RI",9.91,0,4.5,21,1,20,"not verified"
15000,"36 months",12.69,,"MORTGAGE",42655.8,"debt_consolidation","CT",5.94,0,71.2,13,1,27,"verified"
4800,"36 months",6.62,2,"MORTGAGE",65000.0,"debt_consolidation","TX",6.96,0,25.3,34,0,18,"verified"
14400,"36 months",12.69,10,"MORTGAGE",115000.0,"home_improvement","VA",12.55,0,18.8,35,0,12,"verified"
7000,"36 months",8.9,10,"OWN",160000.0,"debt_consolidation","NY",20.75,0,48.1,24,0,11,"verified"
5000,"60 months",14.27,2,"RENT",36000.0,"major_purchase","NC",14.07,0,37.1,11,1,8,"verified"
20800,"60 months",12.69,1,"MORTGAGE",78500.0,"debt_consolidation","GA",7.08,0,49.800000000000004,17,0,10,"verified"
4200,"36 months",7.9,9,"RENT",42000.0,"debt_consolidation","OH",10.86,0,14.0,15,0,17,"verified"
7200,"36 months",8.9,4,"MORTGAGE",62400.0,"debt_consolidation","PA",22.06,0,62.5,27,0,18,"verified"
4200,"36 months",8.9,4,"RENT",47500.0,"debt_consolidation","CT",12.4,0,12.3,32,0,16,"not verified"
18200,"36 months",7.9,5,"MORTGAGE",80000.0,"credit_card","NV",17.37,0,29.200000000000003,22,0,7,"verified"
10000,"36 months",6.03,,"RENT",60000.0,"small_business","WA",14.14,0,34.4,34,0,16,"verified"
22000,"36 months",12.69,4,"MORTGAGE",115000.0,"debt_consolidation","NC",21.64,0,90.7,19,0,19,"verified"
20000,"36 months",15.27,10,"MORTGAGE",84000.0,"debt_consolidation","TX",9.01,0,78.4,43,0,21,"verified"
3000,"36 months",16.29,0,"RENT",52000.0,"debt_consolidation","OR",16.62,0,79.2,26,0,6,"not verified"
2800,"36 months",12.69,6,"RENT",64800.0,"other","CA",13.85,0,65.7,12,1,11,"verified"
4000,"36 months",14.65,0,"RENT",48000.0,"moving","CA",22.38,0,68.2,14,0,8,"verified"
3775,"36 months",11.71,6,"MORTGAGE",55000.0,"debt_consolidation","AZ",23.54,1,22.400000000000002,29,0,13,"verified"
2500,"60 months",15.96,6,"RENT",40296.0,"other","CA",22.6,0,76.0,16,0,5,"not verified"
6000,"36 months",11.71,2,"RENT",37200.0,"other","MI",21.45,0,43.7,25,0,5,"not verified"
7500,"36 months",14.27,10,"RENT",38400.0,"other","CA",23.81,1,63.0,27,1,13,"not verified"
11625,"60 months",10.65,5,"MORTGAGE",66000.0,"small_business","NY",11.49,0,10.0,20,1,11,"not verified"
20000,"36 months",6.62,10,"RENT",54996.0,"other","OH",17.740000000000002,0,17.5,13,0,18,"verified"
16000,"36 months",8.9,7,"RENT",36000.0,"credit_card","NY",8.58,0,63.7,13,0,7,"verified"
6000,"36 months",6.03,10,"MORTGAGE",96000.0,"car","TX",23.8,0,32.0,27,0,48,"not verified"
1000,"36 months",10.65,0,"RENT",20000.0,"debt_consolidation","MN",21.3,0,89.2,52,0,11,"not verified"
12000,"36 months",6.03,4,"RENT",85000.0,"credit_card","PA",8.14,0,31.900000000000002,24,0,22,"not verified"
14000,"60 months",16.77,3,"RENT",99000.0,"debt_consolidation","CA",13.47,0,91.9,8,0,26,"verified"
2550,"36 months",14.27,0,"RENT",25200.0,"car","CA",23.32,0,9.4,30,0,3,"verified"
6000,"36 months",6.62,10,"MORTGAGE",60000.0,"other","FL",11.46,0,16.7,21,0,17,"not verified"
3000,"36 months",7.9,1,"RENT",62400.0,"other","TX",8.98,0,50.300000000000004,15,1,13,"not verified"
8000,"36 months",12.69,1,"OWN",35000.0,"debt_consolidation","NY",13.75,0,54.300000000000004,10,0,5,"verified"
13250,"36 months",11.71,3,"RENT",40000.0,"debt_consolidation","IL",24.54,0,76.80000000000001,18,0,9,"verified"
11400,"36 months",6.62,5,"MORTGAGE",90000.0,"debt_consolidation","NV",8.17,0,38.800000000000004,37,0,11,"verified"
8000,"36 months",17.27,6,"RENT",32000.0,"debt_consolidation","NY",21.26,0,90.1,15,0,10,"not verified"
17500,"60 months",13.49,5,"RENT",35000.0,"debt_consolidation","OH",17.42,0,57.800000000000004,8,0,10,"verified"
5450,"36 months",15.96,10,"RENT",43000.0,"debt_consolidation","VA",18.330000000000002,0,96.80000000000001,17,1,15,"verified"
35000,"60 months",12.69,10,"RENT",120996.0,"debt_consolidation","CA",8.68,0,22.400000000000002,32,0,12,"verified"
22000,"36 months",19.42,10,"MORTGAGE",108996.0,"debt_consolidation","MD",13.84,0,77.5,39,0,16,"verified"
2400,"36 months",12.69,10,"MORTGAGE",72000.0,"other","NJ",17.07,0,96.4,23,0,21,"not verified"
20000,"36 months",13.49,3,"RENT",175000.0,"debt_consolidation","CA",17.57,0,68.0,30,0,9,"verified"
19425,"60 months",13.49,9,"MORTGAGE",50000.0,"debt_consolidation","IL",8.71,0,34.300000000000004,15,0,10,"verified"
10000,"36 months",10.65,3,"RENT",100000.0,"debt_consolidation","FL",14.08,0,22.1,12,0,8,"not verified"
7500,"36 months",6.03,9,"MORTGAGE",48000.0,"major_purchase","MO",19.63,0,0.0,29,0,16,"not verified"
12650,"60 months",21.28,0,"MORTGAGE",135696.0,"debt_consolidation","CA",21.900000000000002,0,96.80000000000001,21,0,14,"verified"
10400,"60 months",9.91,10,"MORTGAGE",42000.0,"major_purchase","TX",2.03,0,13.4,14,0,21,"verified"
10000,"36 months",10.65,10,"MORTGAGE",104000.0,"debt_consolidation","NY",21.36,0,81.5,35,0,34,"verified"
35000,"36 months",17.27,10,"MORTGAGE",87000.0,"other","MD",10.92,0,0.0,33,0,20,"verified"
10000,"36 months",11.71,10,"MORTGAGE",173467.0,"debt_consolidation","GA",14.19,0,78.0,33,0,26,"verified"
21725,"60 months",20.89,10,"OWN",40000.0,"debt_consolidation","MI",15.120000000000001,3,38.7,25,1,12,"verified"
30000,"60 months",19.42,8,"MORTGAGE",98000.0,"credit_card","AZ",8.45,1,40.300000000000004,19,0,12,"verified"
10000,"36 months",8.9,7,"MORTGAGE",48000.0,"debt_consolidation","PA",16.38,0,26.400000000000002,28,0,12,"not verified"
18000,"60 months",19.03,10,"RENT",65000.0,"debt_consolidation","WI",21.62,0,45.400000000000006,57,1,18,"verified"
10000,"36 months",7.9,9,"RENT",66000.0,"credit_card","CA",12.75,0,14.9,8,0,18,"not verified"
4200,"36 months",9.91,4,"RENT",42000.0,"other","FL",20.830000000000002,1,26.200000000000003,23,1,11,"not verified"
10000,"36 months",7.9,2,"RENT",57000.0,"debt_consolidation","MN",13.09,0,61.6,30,0,15,"verified"
14000,"60 months",19.91,,"RENT",51713.0,"debt_consolidation","CA",20.05,0,69.10000000000001,30,1,17,"verified"
2500,"36 months",8.9,2,"RENT",31000.0,"other","MO",22.490000000000002,0,39.0,40,0,15,"not verified"
3500,"36 months",10.65,10,"RENT",55000.0,"small_business","LA",9.03,3,32.800000000000004,38,1,16,"verified"
13000,"36 months",7.9,0,"RENT",70000.0,"debt_consolidation","GA",17.03,0,44.0,42,0,12,"verified"
20000,"60 months",12.69,4,"RENT",55000.0,"debt_consolidation","MD",29.26,0,66.4,21,0,15,"verified"
4000,"36 months",7.9,7,"MORTGAGE",57886.0,"debt_consolidation","CA",6.6000000000000005,0,13.700000000000001,12,0,8,"not verified"
7500,"36 months",12.69,3,"RENT",125000.0,"car","NJ",7.87,0,93.80000000000001,19,0,8,"not verified"
35000,"36 months",18.25,10,"MORTGAGE",96000.0,"debt_consolidation","CA",14.42,0,45.400000000000006,31,0,26,"verified"
12000,"60 months",14.27,10,"RENT",85000.0,"medical","NY",23.97,0,82.0,61,1,23,"verified"
16500,"60 months",11.71,6,"RENT",38400.0,"debt_consolidation","MT",5.8100000000000005,0,33.300000000000004,16,0,24,"verified"
8000,"36 months",12.69,6,"OWN",95000.0,"debt_consolidation","AL",7.67,1,33.5,36,0,14,"verified"
15000,"36 months",6.03,2,"MORTGAGE",85000.0,"home_improvement","VA",4.72,0,8.4,26,0,15,"not verified"
10000,"36 months",11.71,5,"MORTGAGE",98000.0,"major_purchase","FL",4.25,0,40.5,21,0,11,"not verified"
2500,"36 months",16.77,2,"RENT",28200.0,"moving","CT",23.02,0,96.2,5,0,5,"not verified"
9750,"36 months",14.65,10,"MORTGAGE",69950.0,"debt_consolidation","OH",20.21,0,73.3,24,0,9,"not verified"
9000,"36 months",7.51,2,"RENT",115000.0,"moving","NY",0.16,0,2.0,16,0,16,"not verified"
17500,"60 months",19.03,6,"RENT",35004.0,"debt_consolidation","NY",11.59,0,49.400000000000006,8,0,6,"verified"
5000,"36 months",7.9,,"MORTGAGE",86400.0,"credit_card","CA",11.11,0,81.80000000000001,26,0,18,"verified"
2700,"36 months",7.9,3,"MORTGAGE",88000.0,"renewable_energy","PA",26.82,0,71.2,48,1,23,"verified"
6000,"36 months",13.49,10,"MORTGAGE",96000.0,"wedding","NM",3.76,4,7.5,30,0,21,"verified"
9000,"36 months",6.62,4,"MORTGAGE",96000.0,"home_improvement","FL",4.64,0,8.9,25,0,8,"not verified"
1000,"36 months",7.9,10,"RENT",28600.0,"other","NY",14.94,1,34.0,15,0,12,"not verified"
12000,"36 months",6.62,4,"RENT",90000.0,"debt_consolidation","FL",10.75,0,46.400000000000006,11,0,9,"verified"
2200,"36 months",7.9,,"MORTGAGE",31544.0,"other","CA",11.53,0,90.30000000000001,16,0,16,"verified"
1200,"36 months",12.69,0,"RENT",28000.0,"debt_consolidation","NY",2.36,1,51.2,19,0,4,"not verified"
14000,"36 months",10.65,2,"MORTGAGE",75000.0,"other","TX",19.01,0,2.0,14,0,17,"verified"
20000,"60 months",10.65,2,"MORTGAGE",53000.0,"debt_consolidation","PA",19.29,0,51.400000000000006,18,0,16,"verified"
21000,"36 months",11.71,3,"MORTGAGE",125000.0,"debt_consolidation","NY",11.53,0,77.4,28,0,19,"verified"
16000,"60 months",18.25,10,"MORTGAGE",74000.0,"debt_consolidation","MA",23.25,0,92.9,19,0,16,"verified"
8000,"36 months",8.9,10,"RENT",64000.0,"debt_consolidation","NY",14.38,0,68.8,23,0,10,"not verified"
5150,"36 months",7.9,7,"RENT",68000.0,"debt_consolidation","AR",0.0,0,0.0,10,0,14,"verified"
14000,"60 months",17.27,9,"MORTGAGE",72000.0,"debt_consolidation","GA",20.35,0,35.7,39,0,11,"verified"
3500,"36 months",6.62,3,"RENT",36000.0,"other","CA",4.21,0,1.7000000000000002,13,0,7,"not verified"
3000,"36 months",14.27,1,"MORTGAGE",120000.0,"home_improvement","AZ",16.86,0,54.2,54,0,13,"verified"
30000,"36 months",17.27,4,"MORTGAGE",75000.0,"small_business","TX",9.22,0,18.3,10,1,9,"verified"
6000,"36 months",10.65,6,"RENT",26400.0,"debt_consolidation","FL",17.46,0,11.9,12,0,8,"not verified"
9000,"36 months",12.69,2,"MORTGAGE",60000.0,"credit_card","FL",19.52,0,86.10000000000001,25,0,16,"not verified"
13700,"36 months",6.03,10,"MORTGAGE",50000.0,"credit_card","HI",25.13,0,26.5,22,0,24,"verified"
28000,"36 months",7.9,3,"RENT",96000.0,"debt_consolidation","NY",3.8,0,16.5,28,0,11,"verified"
9950,"36 months",15.27,2,"MORTGAGE",36400.0,"debt_consolidation","GA",23.54,0,92.1,30,1,8,"verified"
35000,"60 months",11.71,6,"MORTGAGE",75000.0,"debt_consolidation","VA",11.41,0,43.400000000000006,48,0,21,"verified"
12000,"60 months",12.69,10,"MORTGAGE",63500.0,"debt_consolidation","FL",17.650000000000002,0,31.5,25,1,26,"verified"
6000,"36 months",6.03,0,"OWN",21600.0,"car","MI",0.0,0,0.0,12,0,9,"verified"
15000,"60 months",19.91,10,"OWN",86000.0,"credit_card","NY",20.990000000000002,0,86.10000000000001,45,1,18,"verified"
21750,"60 months",12.42,0,"OWN",43500.0,"debt_consolidation","AL",21.88,0,47.400000000000006,33,1,23,"verified"
24000,"36 months",14.27,2,"RENT",206000.0,"debt_consolidation","NV",15.23,0,65.60000000000001,22,0,15,"verified"
11200,"36 months",14.27,4,"RENT",46000.0,"debt_consolidation","AZ",9.76,0,64.10000000000001,17,0,16,"verified"
6500,"36 months",8.9,3,"MORTGAGE",22000.0,"home_improvement","NC",19.71,0,15.600000000000001,30,0,22,"verified"
35000,"36 months",12.42,6,"MORTGAGE",165000.0,"home_improvement","CA",2.92,0,22.0,28,0,14,"verified"
14000,"36 months",6.03,6,"MORTGAGE",124000.0,"home_improvement","NJ",8.48,0,42.6,33,0,13,"verified"
7000,"36 months",6.62,5,"MORTGAGE",43000.0,"home_improvement","FL",4.41,0,23.400000000000002,22,0,19,"verified"
5000,"36 months",6.03,,"MORTGAGE",95000.0,"home_improvement","NY",13.26,0,25.0,22,0,22,"verified"
10800,"36 months",7.51,10,"MORTGAGE",51000.0,"home_improvement","FL",17.06,0,28.8,32,1,17,"verified"
5375,"36 months",13.49,0,"OWN",20868.0,"debt_consolidation","GA",18.23,0,84.0,10,0,7,"verified"
7500,"36 months",8.9,10,"MORTGAGE",150000.0,"credit_card","NY",7.85,0,14.9,63,0,20,"verified"
15000,"60 months",19.03,10,"MORTGAGE",86945.0,"small_business","IL",10.72,1,72.9,18,0,17,"verified"
12800,"60 months",16.77,9,"MORTGAGE",81708.0,"home_improvement","TX",14.22,1,75.4,23,0,23,"verified"
20000,"36 months",8.9,6,"RENT",72000.0,"moving","NY",7.800000000000001,0,35.4,14,0,12,"verified"
4000,"36 months",8.9,10,"RENT",62500.0,"debt_consolidation","MO",15.84,1,69.10000000000001,19,0,10,"not verified"
5000,"36 months",12.69,6,"RENT",39000.0,"major_purchase","CA",12.65,1,51.400000000000006,11,0,11,"not verified"
10000,"36 months",6.62,,"RENT",20000.0,"house","FL",2.4000000000000004,1,1.4,25,0,13,"verified"
8000,"36 months",12.69,8,"MORTGAGE",120000.0,"credit_card","CA",20.14,0,84.10000000000001,37,0,12,"verified"
8000,"36 months",12.42,4,"RENT",20000.0,"car","CA",4.74,0,13.4,8,0,5,"verified"
12000,"36 months",9.91,7,"RENT",60000.0,"major_purchase","NM",18.32,0,44.800000000000004,15,0,17,"verified"
4500,"36 months",6.62,10,"MORTGAGE",125000.0,"renewable_energy","IL",4.16,0,26.8,23,0,14,"verified"
8875,"36 months",10.65,8,"RENT",24000.0,"major_purchase","NY",22.150000000000002,0,40.0,21,0,15,"verified"
12800,"60 months",17.27,2,"RENT",46200.0,"credit_card","TX",15.120000000000001,0,33.9,15,0,9,"verified"
10600,"36 months",15.96,7,"MORTGAGE",47000.0,"debt_consolidation","KS",16.03,0,54.7,28,0,8,"verified"
1500,"36 months",6.03,4,"RENT",22968.0,"debt_consolidation","CA",28.34,0,9.4,18,0,18,"not verified"
6250,"36 months",9.91,,"RENT",16000.0,"credit_card","MD",11.85,0,88.60000000000001,11,0,11,"verified"
7500,"36 months",12.69,10,"MORTGAGE",84000.0,"credit_card","CA",13.59,0,76.10000000000001,27,0,23,"verified"
7800,"36 months",7.9,6,"MORTGAGE",58600.0,"debt_consolidation","OH",7.42,0,59.1,20,0,10,"not verified"
20000,"36 months",7.9,4,"MORTGAGE",100800.0,"debt_consolidation","CA",5.26,0,45.900000000000006,24,0,20,"verified"
10000,"36 months",14.27,10,"RENT",42000.0,"debt_consolidation","TX",23.43,0,48.0,18,0,13,"verified"
2000,"36 months",7.9,5,"MORTGAGE",93000.0,"other","SD",21.23,0,71.5,27,0,17,"not verified"
5000,"36 months",10.65,3,"MORTGAGE",48000.0,"home_improvement","CA",2.3000000000000003,0,46.300000000000004,16,0,22,"not verified"
2400,"36 months",7.9,4,"RENT",30720.0,"credit_card","CA",15.23,0,56.6,24,0,11,"not verified"
10400,"36 months",8.9,4,"MORTGAGE",67000.0,"debt_consolidation","VA",5.25,0,68.7,18,0,12,"verified"
25000,"36 months",12.69,6,"RENT",92000.0,"debt_consolidation","MA",19.06,0,70.4,22,0,20,"verified"
9200,"36 months",6.62,6,"RENT",30000.0,"debt_consolidation","OR",20.84,0,26.200000000000003,19,0,14,"not verified"
8450,"36 months",11.71,,"RENT",21040.2,"debt_consolidation","CA",16.69,0,58.6,18,0,15,"verified"
12400,"36 months",7.51,10,"MORTGAGE",77000.0,"debt_consolidation","OH",25.98,0,81.0,31,0,29,"not verified"
8000,"36 months",8.9,3,"RENT",27000.0,"small_business","WA",9.24,0,34.4,42,1,16,"verified"
3600,"36 months",13.49,4,"OWN",32000.0,"home_improvement","VA",16.46,2,67.0,9,0,10,"verified"
2000,"36 months",11.71,7,"RENT",33600.0,"debt_consolidation","CA",14.63,0,83.7,12,0,7,"not verified"
16000,"60 months",15.27,1,"MORTGAGE",55536.0,"debt_consolidation","VT",15.13,0,76.4,32,1,12,"not verified"
16000,"60 months",16.77,1,"RENT",62000.0,"other","CA",16.65,0,85.60000000000001,38,0,26,"not verified"
1200,"36 months",11.71,3,"RENT",20000.0,"debt_consolidation","CO",6.54,0,52.7,13,1,4,"verified"
4000,"36 months",6.62,,"MORTGAGE",42000.0,"car","CA",12.49,0,27.6,27,1,17,"not verified"
3000,"36 months",6.03,,"MORTGAGE",90000.0,"debt_consolidation","NY",11.03,0,8.9,19,0,32,"verified"
16800,"36 months",7.51,4,"OWN",69500.0,"debt_consolidation","CT",22.8,0,15.4,27,0,14,"verified"
8000,"60 months",12.42,4,"RENT",38000.0,"other","NY",2.08,0,33.4,9,1,12,"verified"
12000,"36 months",16.77,,"RENT",60000.0,"debt_consolidation","GA",11.120000000000001,0,77.9,26,1,10,"verified"
12000,"36 months",6.62,10,"MORTGAGE",92000.0,"debt_consolidation","NJ",7.88,0,38.7,32,0,22,"not verified"
12000,"36 months",6.62,5,"RENT",60000.0,"debt_consolidation","MA",27.84,0,33.300000000000004,36,0,10,"verified"
32000,"36 months",19.03,10,"MORTGAGE",68000.0,"debt_consolidation","NH",4.55,0,77.2,30,0,33,"verified"
14300,"36 months",9.91,8,"MORTGAGE",52000.0,"debt_consolidation","WI",25.11,0,90.9,36,1,24,"verified"
14000,"36 months",6.62,4,"RENT",58000.0,"credit_card","NY",17.81,0,1.4,22,0,14,"verified"
35000,"60 months",19.03,10,"MORTGAGE",125000.0,"debt_consolidation","CA",18.06,0,88.80000000000001,43,0,26,"verified"
9600,"36 months",16.77,5,"RENT",45000.0,"debt_consolidation","CA",5.68,0,87.0,8,1,4,"verified"
6800,"36 months",7.51,0,"RENT",60000.0,"small_business","TX",21.740000000000002,0,16.1,21,0,30,"verified"
5000,"36 months",7.9,6,"RENT",34000.0,"major_purchase","MO",10.02,0,25.700000000000003,20,0,10,"not verified"
12000,"36 months",11.71,1,"RENT",84000.0,"car","FL",17.81,0,67.4,27,0,19,"verified"
15000,"36 months",9.91,2,"MORTGAGE",58000.0,"debt_consolidation","DE",24.41,0,53.400000000000006,16,0,11,"verified"
10000,"36 months",13.49,3,"MORTGAGE",30000.0,"home_improvement","CA",4.76,0,31.8,18,1,6,"not verified"
35000,"36 months",17.27,2,"MORTGAGE",90000.0,"small_business","NV",17.490000000000002,0,28.200000000000003,57,1,42,"verified"
9000,"36 months",12.42,2,"RENT",77800.0,"debt_consolidation","MA",3.0500000000000003,0,73.3,6,0,6,"verified"
13750,"36 months",6.03,0,"MORTGAGE",76875.0,"credit_card","VA",6.99,0,30.400000000000002,18,0,12,"verified"
12025,"36 months",10.65,3,"MORTGAGE",80000.0,"credit_card","IL",16.13,0,46.6,34,0,17,"verified"
12000,"36 months",13.49,0,"RENT",50000.0,"debt_consolidation","VA",9.48,0,67.7,19,0,8,"not verified"
24000,"36 months",7.51,2,"MORTGAGE",52800.0,"debt_consolidation","OH",11.55,0,51.900000000000006,28,0,14,"verified"
4800,"36 months",6.03,7,"MORTGAGE",50000.0,"debt_consolidation","CA",3.1,0,54.900000000000006,14,0,22,"not verified"
35000,"36 months",8.9,10,"RENT",80000.0,"house","GA",9.53,0,23.5,23,0,20,"verified"
23400,"60 months",21.67,5,"RENT",55000.0,"debt_consolidation","CA",10.65,1,73.10000000000001,15,0,10,"verified"
